Product_Supermarket_Identifier,Product_Supermarket_Sales
FDR35_CHUKWUDI013,8726.000848
FDR35_CHUKWUDI046,9084.109294
FDR36_CHUKWUDI017,3327.806333
FDR36_CHUKWUDI035,3626.687461
FDR36_CHUKWUDI045,2995.034525
FDR37_CHUKWUDI010,5778.554153
FDR37_CHUKWUDI013,9608.504793
FDR40_CHUKWUDI027,9664.104643
FDR40_CHUKWUDI049,5044.787453
FDR43_CHUKWUDI018,2024.258594
FDR43_CHUKWUDI027,7620.048609
FDR43_CHUKWUDI035,3331.342985
FDR43_CHUKWUDI045,2706.651062
FDR43_CHUKWUDI046,2720.1596
FDR43_CHUKWUDI049,3006.220857
FDR44_CHUKWUDI027,9656.726388
FDR45_CHUKWUDI049,12147.01522
FDR47_CHUKWUDI010,3334.486062
FDR49_CHUKWUDI018,1989.232441
FDR49_CHUKWUDI035,3253.519901
FDR49_CHUKWUDI046,2770.265244
FDR52_CHUKWUDI010,3591.830003
FDR52_CHUKWUDI013,7354.492788
FDR55_CHUKWUDI013,7823.838099
FDR58_CHUKWUDI018,3605.388343
FDR58_CHUKWUDI027,9176.269673
FDR58_CHUKWUDI035,4760.558923
FDR58_CHUKWUDI045,4203.818022
FDR59_CHUKWUDI010,9616.690163
FDR59_CHUKWUDI013,13443.98891
FDR59_CHUKWUDI027,18644.29419
FDR59_CHUKWUDI035,14249.73552
FDR59_CHUKWUDI046,13713.2036
FDR59_CHUKWUDI049,13999.51491
FDR60_CHUKWUDI017,3113.914466
FDR60_CHUKWUDI018,1921.238526
FDR60_CHUKWUDI027,7559.212682
FDR60_CHUKWUDI035,3242.318224
FDR60_CHUKWUDI046,2592.057305
FDS02_CHUKWUDI046,8320.071199
FDS03_CHUKWUDI018,2960.074088
FDS03_CHUKWUDI019,-2166.075935
FDS03_CHUKWUDI027,8654.156362
FDS03_CHUKWUDI035,4344.758026
FDS03_CHUKWUDI046,3683.852777
FDS09_CHUKWUDI017,3115.518706
FDS09_CHUKWUDI019,-3262.086148
FDS09_CHUKWUDI027,7627.478007
FDS09_CHUKWUDI045,2668.796551
FDS10_CHUKWUDI010,3179.330887
FDS11_CHUKWUDI046,9742.790997
FDS12_CHUKWUDI035,6950.365808
FDS13_CHUKWUDI010,2005.67009
FDS13_CHUKWUDI013,5832.855006
FDS13_CHUKWUDI018,5534.116822
FDS13_CHUKWUDI019,150.3482109
FDS13_CHUKWUDI045,6042.4076
FDS13_CHUKWUDI046,5746.343083
FDS15_CHUKWUDI017,7269.814497
FDS15_CHUKWUDI045,6783.987026
FDS19_CHUKWUDI017,3778.606033
FDS19_CHUKWUDI035,3941.906019
FDS19_CHUKWUDI045,3370.263721
FDS19_CHUKWUDI046,3344.966472
FDS19_CHUKWUDI049,3649.043824
FDS20_CHUKWUDI013,7114.375412
FDS21_CHUKWUDI018,2672.042024
FDS21_CHUKWUDI019,-2474.210625
FDS21_CHUKWUDI049,3681.847842
FDS22_CHUKWUDI045,2352.793427
FDS22_CHUKWUDI046,2301.87887
FDS23_CHUKWUDI045,5117.363095
FDS24_CHUKWUDI018,2174.182709
FDS24_CHUKWUDI035,3508.997058
FDS24_CHUKWUDI045,2842.027119
FDS24_CHUKWUDI046,2904.951363
FDS24_CHUKWUDI049,3130.859362
FDS25_CHUKWUDI017,4918.83536
FDS25_CHUKWUDI027,9310.998765
FDS25_CHUKWUDI045,4369.4173
FDS26_CHUKWUDI010,11358.29563
FDS26_CHUKWUDI013,15128.77229
FDS26_CHUKWUDI049,15758.81865
FDS27_CHUKWUDI013,5941.887795
FDS27_CHUKWUDI046,6196.959424
FDS28_CHUKWUDI017,2453.403422
FDS28_CHUKWUDI018,1285.475961
FDS28_CHUKWUDI027,6936.95837
FDS28_CHUKWUDI035,2563.577876
FDS28_CHUKWUDI045,1921.407919
FDS28_CHUKWUDI049,2228.022814
FDS31_CHUKWUDI013,5953.724095
FDS32_CHUKWUDI027,9292.577295
FDS33_CHUKWUDI017,3815.287927
FDS33_CHUKWUDI018,2951.13725
FDS33_CHUKWUDI019,-2681.813415
FDS33_CHUKWUDI027,8203.611168
FDS33_CHUKWUDI045,3368.818869
FDS33_CHUKWUDI046,3396.413771
FDS34_CHUKWUDI027,7784.474661
FDS34_CHUKWUDI035,3549.719372
FDS34_CHUKWUDI045,2975.084305
FDS35_CHUKWUDI017,4524.935733
FDS35_CHUKWUDI018,3100.934682
FDS35_CHUKWUDI027,8596.491558
FDS35_CHUKWUDI045,4078.393698
FDS35_CHUKWUDI046,4137.928262
FDS36_CHUKWUDI017,7758.505418
FDS36_CHUKWUDI035,7925.191989
FDS36_CHUKWUDI045,7240.511154
FDS37_CHUKWUDI035,4857.360784
FDS37_CHUKWUDI045,4343.296924
FDS40_CHUKWUDI017,2829.791417
FDS40_CHUKWUDI019,-3550.751935
FDS40_CHUKWUDI027,7269.52297
FDS40_CHUKWUDI045,2364.901428
FDS40_CHUKWUDI049,2703.443449
FDS44_CHUKWUDI018,11242.29092
FDS44_CHUKWUDI046,11970.13583
FDS44_CHUKWUDI049,12202.91029
FDS45_CHUKWUDI017,6263.705079
FDS45_CHUKWUDI019,31.16970465
FDS45_CHUKWUDI035,6526.165509
FDS45_CHUKWUDI045,5841.5482
FDS47_CHUKWUDI017,4287.581027
FDS47_CHUKWUDI027,8673.799534
FDS47_CHUKWUDI035,4469.270805
FDS47_CHUKWUDI045,4146.300448
FDS47_CHUKWUDI046,3914.951707
FDS47_CHUKWUDI049,4236.630308
FDS49_CHUKWUDI017,4062.555973
FDS49_CHUKWUDI018,2919.494224
FDS49_CHUKWUDI035,4356.697556
FDS49_CHUKWUDI045,3551.862501
FDS50_CHUKWUDI046,7384.416027
FDS51_CHUKWUDI027,7589.670826
FDS51_CHUKWUDI046,2989.602786
FDS51_CHUKWUDI049,3254.674956
FDS52_CHUKWUDI017,4944.745626
FDS52_CHUKWUDI018,3833.471693
FDS52_CHUKWUDI019,-1329.365582
FDS52_CHUKWUDI027,9391.436144
FDS52_CHUKWUDI035,5054.179245
FDS52_CHUKWUDI045,4387.416593
FDS56_CHUKWUDI010,5851.156337
FDS56_CHUKWUDI013,9615.016729
FDS56_CHUKWUDI035,10452.77039
FDS56_CHUKWUDI046,9802.538024
FDS56_CHUKWUDI049,10128.00086
FDS57_CHUKWUDI027,10193.7972
FDS59_CHUKWUDI027,10315.44639
FDS59_CHUKWUDI035,5985.00172
FDS59_CHUKWUDI045,5428.253617
FDS60_CHUKWUDI013,6555.626233
FDT01_CHUKWUDI046,9379.962978
FDT02_CHUKWUDI017,2342.041039
FDT02_CHUKWUDI018,825.4250895
FDT02_CHUKWUDI035,2501.402305
FDT02_CHUKWUDI046,1957.775971
FDT03_CHUKWUDI010,397.2801958
FDT04_CHUKWUDI017,3594.672572
FDT04_CHUKWUDI018,2699.818712
FDT04_CHUKWUDI035,3815.239199
FDT04_CHUKWUDI045,3176.532623
FDT07_CHUKWUDI013,9130.994856
FDT07_CHUKWUDI018,8690.641437
FDT07_CHUKWUDI046,9353.997113
FDT07_CHUKWUDI049,9782.067543
FDT09_CHUKWUDI027,10355.47809
FDT10_CHUKWUDI017,3161.6168
FDT10_CHUKWUDI018,2142.878347
FDT10_CHUKWUDI045,2832.04245
FDT10_CHUKWUDI046,2727.957083
FDT11_CHUKWUDI010,2195.671583
FDT12_CHUKWUDI010,4611.834588
FDT12_CHUKWUDI013,8430.411171
FDT12_CHUKWUDI018,8004.495139
FDT12_CHUKWUDI046,8685.43185
FDT13_CHUKWUDI010,4543.539379
FDT14_CHUKWUDI027,11165.73758
FDT14_CHUKWUDI035,6873.737408
FDT15_CHUKWUDI010,2928.719083
FDT16_CHUKWUDI018,12991.35981
FDT16_CHUKWUDI046,13743.35774
FDT16_CHUKWUDI049,14015.49446
FDT19_CHUKWUDI013,7731.235113
FDT20_CHUKWUDI027,7328.680229
FDT20_CHUKWUDI035,2745.65935
FDT20_CHUKWUDI045,2342.021
FDT20_CHUKWUDI046,2390.662118
FDT20_CHUKWUDI049,2705.458049
FDT21_CHUKWUDI013,12631.36531
FDT21_CHUKWUDI018,12248.32612
FDT21_CHUKWUDI046,12964.60049
FDT21_CHUKWUDI049,13226.14948
FDT22_CHUKWUDI018,2111.221132
FDT22_CHUKWUDI027,7724.05253
FDT22_CHUKWUDI035,3378.871441
FDT22_CHUKWUDI045,2846.747896
FDT22_CHUKWUDI049,3039.67768
FDT23_CHUKWUDI018,3025.268857
FDT23_CHUKWUDI045,3742.902781
FDT23_CHUKWUDI046,3681.500402
FDT23_CHUKWUDI049,3985.550796
FDT24_CHUKWUDI018,3957.843487
FDT24_CHUKWUDI027,9752.10756
FDT24_CHUKWUDI035,5257.992253
FDT24_CHUKWUDI045,4640.318083
FDT24_CHUKWUDI046,4878.380599
FDT24_CHUKWUDI049,4900.819665
FDT25_CHUKWUDI035,6837.35435
FDT25_CHUKWUDI045,6159.766169
FDT26_CHUKWUDI027,9875.040038
FDT26_CHUKWUDI035,5526.643993
FDT26_CHUKWUDI045,4959.147856
FDT27_CHUKWUDI013,5461.827137
FDT27_CHUKWUDI046,5816.315172
FDT31_CHUKWUDI013,6780.016983
FDT32_CHUKWUDI010,3424.36796
FDT34_CHUKWUDI017,5017.262776
FDT34_CHUKWUDI035,5185.176861
FDT34_CHUKWUDI045,4464.496616
FDT36_CHUKWUDI018,1643.44744
FDT36_CHUKWUDI027,7611.910223
FDT36_CHUKWUDI045,2720.401366
FDT36_CHUKWUDI046,2719.528596
FDT37_CHUKWUDI013,9286.722679
FDT38_CHUKWUDI018,2951.215055
FDT38_CHUKWUDI045,3551.529391
FDT38_CHUKWUDI049,3836.804597
FDT40_CHUKWUDI027,10441.02107
FDT40_CHUKWUDI035,6307.057203
FDT40_CHUKWUDI045,5599.434792
FDT43_CHUKWUDI017,3979.11066
FDT43_CHUKWUDI018,2828.788819
FDT43_CHUKWUDI035,4124.223273
FDT43_CHUKWUDI045,3617.307807
FDT43_CHUKWUDI046,3566.384541
FDT43_CHUKWUDI049,3856.36019
FDT44_CHUKWUDI045,4658.513224
FDT45_CHUKWUDI018,2381.31594
FDT45_CHUKWUDI035,3595.280773
FDT45_CHUKWUDI046,2991.236608
FDT46_CHUKWUDI017,3946.168757
FDT46_CHUKWUDI018,2806.533818
FDT46_CHUKWUDI019,-2355.490671
FDT46_CHUKWUDI027,8354.210237
FDT46_CHUKWUDI035,4191.872221
FDT46_CHUKWUDI045,3424.524988
FDT47_CHUKWUDI027,8341.239767
FDT47_CHUKWUDI045,3425.839342
FDT48_CHUKWUDI013,6609.12483
FDT48_CHUKWUDI046,7258.88122
FDT49_CHUKWUDI017,4821.100776
FDT49_CHUKWUDI027,9245.441763
FDT49_CHUKWUDI035,5088.288625
FDT49_CHUKWUDI045,4342.818507
FDT50_CHUKWUDI018,2523.46332
FDT50_CHUKWUDI027,8185.98541
FDT50_CHUKWUDI035,3851.494048
FDT50_CHUKWUDI045,3248.316931
FDT51_CHUKWUDI019,-2058.306541
FDT52_CHUKWUDI018,7897.966591
FDT52_CHUKWUDI046,8582.441973
FDT52_CHUKWUDI049,8797.727721
FDT56_CHUKWUDI018,3421.358767
FDT56_CHUKWUDI027,8966.727227
FDT56_CHUKWUDI035,4667.713323
FDT56_CHUKWUDI045,3989.888299
FDT57_CHUKWUDI010,5998.829713
FDT57_CHUKWUDI013,9804.731134
FDT57_CHUKWUDI049,10346.21989
FDT59_CHUKWUDI018,7491.490988
FDT59_CHUKWUDI049,8445.802987
FDT60_CHUKWUDI045,5562.731158
FDU02_CHUKWUDI013,8195.153515
FDU02_CHUKWUDI046,8496.295664
FDU02_CHUKWUDI049,8683.013259
FDU04_CHUKWUDI035,6218.892121
FDU08_CHUKWUDI018,2067.068595
FDU08_CHUKWUDI027,7397.632198
FDU08_CHUKWUDI035,3501.13252
FDU09_CHUKWUDI027,7754.142635
FDU09_CHUKWUDI049,3166.188676
FDU10_CHUKWUDI017,2585.024678
FDU10_CHUKWUDI018,1470.302236
FDU10_CHUKWUDI049,2423.356902
FDU11_CHUKWUDI027,8591.397544
FDU11_CHUKWUDI035,4320.987026
FDU11_CHUKWUDI045,3650.352775
FDU12_CHUKWUDI010,4982.30694
FDU12_CHUKWUDI013,8751.750263
FDU12_CHUKWUDI018,8432.224545
FDU12_CHUKWUDI027,13930.81379
FDU12_CHUKWUDI035,9749.366973
FDU12_CHUKWUDI045,9068.134093
FDU12_CHUKWUDI046,9049.375717
FDU12_CHUKWUDI049,9268.142304
FDU14_CHUKWUDI010,7189.742676
FDU14_CHUKWUDI046,11157.99971
FDU15_CHUKWUDI017,3297.118615
FDU15_CHUKWUDI045,2896.105718
FDU15_CHUKWUDI046,2772.860198
FDU15_CHUKWUDI049,3130.33462
FDU16_CHUKWUDI045,2904.275605
FDU16_CHUKWUDI049,3072.029039
FDU19_CHUKWUDI013,5911.478503
FDU20_CHUKWUDI027,10298.07176
FDU20_CHUKWUDI035,5953.585556
FDU20_CHUKWUDI045,5396.919403
FDU21_CHUKWUDI017,1948.626174
FDU21_CHUKWUDI019,-4441.382842
FDU21_CHUKWUDI027,6304.161061
FDU21_CHUKWUDI035,2090.726366
FDU21_CHUKWUDI045,1409.489945
FDU21_CHUKWUDI049,1751.63424
FDU22_CHUKWUDI035,7338.487262
FDU24_CHUKWUDI017,3954.622932
FDU24_CHUKWUDI019,-2467.082433
FDU24_CHUKWUDI027,8488.924337
FDU25_CHUKWUDI017,3231.276749
FDU25_CHUKWUDI018,1824.822162
FDU25_CHUKWUDI027,7649.907014
FDU25_CHUKWUDI035,3397.768729
FDU25_CHUKWUDI045,2787.782747
FDU25_CHUKWUDI046,2772.413805
FDU25_CHUKWUDI049,3129.888024
FDU26_CHUKWUDI027,9332.234697
FDU26_CHUKWUDI035,4987.586263
FDU27_CHUKWUDI017,2953.069759
FDU27_CHUKWUDI027,7384.864684
FDU27_CHUKWUDI049,2845.552716
FDU31_CHUKWUDI046,7691.845446
FDU32_CHUKWUDI027,9936.995458
FDU32_CHUKWUDI035,5663.542344
FDU33_CHUKWUDI018,2703.754042
FDU33_CHUKWUDI019,-2646.513233
FDU33_CHUKWUDI027,8220.976255
FDU33_CHUKWUDI035,3999.990218
FDU33_CHUKWUDI049,3650.071344
FDU34_CHUKWUDI027,9881.857518
FDU34_CHUKWUDI045,5328.633606
FDU35_CHUKWUDI027,9741.723012
FDU35_CHUKWUDI045,4999.114728
FDU36_CHUKWUDI018,3341.525768
FDU36_CHUKWUDI019,-1921.252245
FDU36_CHUKWUDI027,8986.611167
FDU36_CHUKWUDI035,4548.306286
FDU37_CHUKWUDI018,3919.919277
FDU37_CHUKWUDI027,9539.745967
FDU37_CHUKWUDI035,5191.069676
FDU37_CHUKWUDI046,4819.593993
FDU38_CHUKWUDI010,5522.425518
FDU38_CHUKWUDI013,9278.105018
FDU39_CHUKWUDI017,3272.740258
FDU39_CHUKWUDI018,2189.973091
FDU39_CHUKWUDI027,7766.153411
FDU39_CHUKWUDI035,3560.137374
FDU39_CHUKWUDI045,2854.175869
FDU39_CHUKWUDI046,2547.155618
FDU40_CHUKWUDI010,2337.792171
FDU40_CHUKWUDI013,6053.954927
FDU43_CHUKWUDI013,4810.050027
FDU45_CHUKWUDI027,11275.04598
FDU46_CHUKWUDI017,5669.534938
FDU46_CHUKWUDI027,10080.78938
FDU46_CHUKWUDI045,5158.433672
FDU46_CHUKWUDI046,5263.827788
FDU46_CHUKWUDI049,5557.380951
FDU49_CHUKWUDI018,3275.641019
FDU49_CHUKWUDI035,4567.593345
FDU49_CHUKWUDI045,3961.146089
FDU49_CHUKWUDI049,4214.419915
FDU50_CHUKWUDI027,7946.197027
FDU50_CHUKWUDI045,3161.698337
FDU51_CHUKWUDI013,8790.346111
FDU55_CHUKWUDI018,12554.11206
FDU55_CHUKWUDI049,13510.67953
FDU56_CHUKWUDI013,9161.8679
FDU58_CHUKWUDI010,2790.022137
FDV02_CHUKWUDI013,5139.396667
FDV07_CHUKWUDI017,5085.21613
FDV07_CHUKWUDI027,9512.50381
FDV07_CHUKWUDI045,4597.026708
FDV08_CHUKWUDI018,1337.565176
FDV08_CHUKWUDI027,7048.664725
FDV08_CHUKWUDI045,2037.276705
FDV10_CHUKWUDI017,2933.677748
FDV10_CHUKWUDI019,-3525.764102
FDV10_CHUKWUDI035,3050.807816
FDV10_CHUKWUDI045,2515.261879
FDV10_CHUKWUDI046,2538.891007
FDV12_CHUKWUDI017,5045.893774
FDV12_CHUKWUDI018,3920.550775
FDV12_CHUKWUDI035,5138.094001
FDV13_CHUKWUDI018,2447.693885
FDV13_CHUKWUDI027,7970.449669
FDV13_CHUKWUDI049,3347.37277
FDV14_CHUKWUDI035,4104.456023
FDV14_CHUKWUDI049,3726.369257
FDV15_CHUKWUDI017,5960.353303
FDV15_CHUKWUDI018,4785.485371
FDV15_CHUKWUDI019,-504.2638305
FDV15_CHUKWUDI027,10491.20527
FDV16_CHUKWUDI017,2472.154315
FDV16_CHUKWUDI018,1290.0147
FDV16_CHUKWUDI019,-3868.62507
FDV16_CHUKWUDI035,2664.061679
FDV16_CHUKWUDI046,2070.669681
FDV16_CHUKWUDI049,2346.27201
FDV20_CHUKWUDI027,10775.61423
FDV21_CHUKWUDI027,10954.97356
FDV23_CHUKWUDI027,12141.05089
FDV23_CHUKWUDI035,7870.538838
FDV23_CHUKWUDI045,7189.196066
FDV25_CHUKWUDI013,10709.17748
FDV25_CHUKWUDI018,10347.25443
FDV26_CHUKWUDI013,9351.932601
FDV26_CHUKWUDI046,9749.052224
FDV27_CHUKWUDI017,4597.69697
FDV27_CHUKWUDI019,-1761.430554
FDV27_CHUKWUDI045,4040.574261
FDV28_CHUKWUDI017,3178.068766
FDV28_CHUKWUDI018,1735.044226
FDV28_CHUKWUDI027,7366.342204
FDV28_CHUKWUDI035,2981.708735
FDV28_CHUKWUDI046,2459.360478
FDV31_CHUKWUDI010,2006.89827
FDV32_CHUKWUDI017,3525.628716
FDV32_CHUKWUDI018,2347.057552
FDV32_CHUKWUDI019,-2857.777939
FDV32_CHUKWUDI035,3618.096992
FDV32_CHUKWUDI045,2758.842473
FDV32_CHUKWUDI049,3257.650127
FDV33_CHUKWUDI018,9564.805304
FDV33_CHUKWUDI046,10252.69927
FDV33_CHUKWUDI049,10560.42443
FDV34_CHUKWUDI018,2986.771468
FDV34_CHUKWUDI045,3583.377023
FDV34_CHUKWUDI049,3882.829805
FDV36_CHUKWUDI027,10415.10351
FDV36_CHUKWUDI045,5510.342942
FDV37_CHUKWUDI010,1372.479438
FDV37_CHUKWUDI013,5107.910039
FDV38_CHUKWUDI017,2905.216727
FDV38_CHUKWUDI018,1836.834512
FDV38_CHUKWUDI019,-3412.502962
FDV38_CHUKWUDI027,7445.960886
FDV38_CHUKWUDI035,3168.373221
FDV38_CHUKWUDI045,2177.5958
FDV38_CHUKWUDI049,2800.782053
FDV39_CHUKWUDI013,6854.600371
FDV39_CHUKWUDI046,6913.937875
FDV40_CHUKWUDI017,3161.129661
FDV40_CHUKWUDI035,3395.552739
FDV40_CHUKWUDI045,2721.649656
FDV40_CHUKWUDI046,2777.308319
FDV43_CHUKWUDI017,2843.686434
FDV43_CHUKWUDI027,7263.184558
FDV43_CHUKWUDI049,2735.529994
FDV44_CHUKWUDI013,5895.199781
FDV45_CHUKWUDI013,8990.704517
FDV47_CHUKWUDI017,4598.513703
FDV47_CHUKWUDI018,3490.920234
FDV47_CHUKWUDI019,-1735.428489
FDV47_CHUKWUDI035,4743.950471
FDV47_CHUKWUDI049,4558.328876
FDV48_CHUKWUDI017,3852.163736
FDV48_CHUKWUDI018,2701.922914
FDV48_CHUKWUDI027,8271.225308
FDV48_CHUKWUDI049,3722.516448
FDV49_CHUKWUDI018,9476.974104
FDV49_CHUKWUDI027,14985.49016
FDV49_CHUKWUDI035,10708.48474
FDV49_CHUKWUDI045,10173.12292
FDV49_CHUKWUDI046,10122.21729
FDV49_CHUKWUDI049,10429.94634
FDV52_CHUKWUDI045,5927.589059
FDV56_CHUKWUDI027,7849.531963
FDV56_CHUKWUDI045,3055.070096
FDV57_CHUKWUDI013,9152.410047
FDV59_CHUKWUDI010,4798.892188
FDV59_CHUKWUDI018,7796.334285
FDV59_CHUKWUDI046,8799.651608
FDV60_CHUKWUDI010,3219.077448
FDV60_CHUKWUDI013,7291.918759
FDW02_CHUKWUDI027,12449.16628
FDW02_CHUKWUDI045,7592.298348
FDW03_CHUKWUDI035,5703.026895
FDW04_CHUKWUDI027,9200.986515
FDW07_CHUKWUDI017,4634.175103
FDW07_CHUKWUDI027,9157.860046
FDW07_CHUKWUDI045,4141.627194
FDW07_CHUKWUDI046,4201.266898
FDW08_CHUKWUDI027,8239.399165
FDW09_CHUKWUDI017,3809.413113
FDW09_CHUKWUDI027,8316.864803
FDW09_CHUKWUDI045,3390.788247
FDW09_CHUKWUDI046,3467.804727
FDW09_CHUKWUDI049,3697.359099
FDW11_CHUKWUDI017,3292.760802
FDW11_CHUKWUDI018,2138.959205
FDW11_CHUKWUDI027,7658.472594
FDW11_CHUKWUDI049,3063.59963
FDW13_CHUKWUDI017,3704.384964
FDW13_CHUKWUDI018,2586.245243
FDW13_CHUKWUDI019,-2708.05466
FDW13_CHUKWUDI027,8220.188171
FDW13_CHUKWUDI035,3882.222808
FDW13_CHUKWUDI045,3229.336146
FDW13_CHUKWUDI046,3327.913368
FDW13_CHUKWUDI049,3550.176645
FDW14_CHUKWUDI018,3201.342402
FDW14_CHUKWUDI035,4525.327967
FDW14_CHUKWUDI046,3921.289751
FDW16_CHUKWUDI027,9040.3219
FDW19_CHUKWUDI017,4515.370138
FDW19_CHUKWUDI027,8948.418369
FDW19_CHUKWUDI045,4029.306189
FDW20_CHUKWUDI027,10914.87864
FDW20_CHUKWUDI035,6577.478574
FDW21_CHUKWUDI017,4658.647543
FDW21_CHUKWUDI027,9059.152545
FDW21_CHUKWUDI035,4906.66782
FDW22_CHUKWUDI018,10491.99304
FDW23_CHUKWUDI019,-3703.135177
FDW23_CHUKWUDI035,2945.67682
FDW23_CHUKWUDI045,2211.120322
FDW23_CHUKWUDI046,2249.236997
FDW23_CHUKWUDI049,2496.414612
FDW24_CHUKWUDI019,-3130.714445
FDW24_CHUKWUDI027,7683.25693
FDW24_CHUKWUDI035,3352.861295
FDW24_CHUKWUDI045,2785.476406
FDW24_CHUKWUDI046,2795.017284
FDW24_CHUKWUDI049,3042.30892
FDW25_CHUKWUDI027,7440.180049
FDW25_CHUKWUDI035,3031.610737
FDW25_CHUKWUDI046,2463.106607
FDW25_CHUKWUDI049,2692.631579
FDW26_CHUKWUDI010,2604.412127
FDW26_CHUKWUDI013,6287.835228
FDW26_CHUKWUDI046,6677.805725
FDW28_CHUKWUDI010,3267.673327
FDW28_CHUKWUDI013,7336.222487
FDW28_CHUKWUDI046,7794.380145
FDW31_CHUKWUDI013,6032.872195
FDW32_CHUKWUDI018,3255.560267
FDW32_CHUKWUDI019,-1952.597515
FDW32_CHUKWUDI035,4562.172785
FDW32_CHUKWUDI045,3966.15336
FDW32_CHUKWUDI046,3887.049434
FDW33_CHUKWUDI017,4255.803594
FDW33_CHUKWUDI035,4412.33304
FDW34_CHUKWUDI013,9491.685538
FDW34_CHUKWUDI046,9803.5796
FDW35_CHUKWUDI017,2577.119874
FDW35_CHUKWUDI018,1191.944929
FDW35_CHUKWUDI019,-3671.904228
FDW35_CHUKWUDI035,2782.548911
FDW35_CHUKWUDI045,2243.687547
FDW35_CHUKWUDI049,2482.732555
FDW36_CHUKWUDI019,-1232.351678
FDW36_CHUKWUDI027,9186.213155
FDW36_CHUKWUDI035,5275.272883
FDW37_CHUKWUDI017,4264.744793
FDW37_CHUKWUDI027,8681.505855
FDW37_CHUKWUDI045,3775.638853
FDW38_CHUKWUDI017,3773.069837
FDW38_CHUKWUDI018,2640.822964
FDW38_CHUKWUDI019,-2172.166677
FDW38_CHUKWUDI027,8289.578672
FDW38_CHUKWUDI035,4272.118486
FDW38_CHUKWUDI046,3364.997956
FDW43_CHUKWUDI013,11025.6784
FDW43_CHUKWUDI046,11341.14388
FDW44_CHUKWUDI013,5773.110215
FDW46_CHUKWUDI017,2703.736281
FDW46_CHUKWUDI018,1585.524632
FDW46_CHUKWUDI019,-3728.139553
FDW46_CHUKWUDI035,2831.561125
FDW46_CHUKWUDI045,2175.221832
FDW47_CHUKWUDI045,5592.421433
FDW48_CHUKWUDI017,2982.947646
FDW48_CHUKWUDI018,1829.04111
FDW48_CHUKWUDI019,-3245.418191
FDW48_CHUKWUDI027,7451.011501
FDW48_CHUKWUDI035,3167.031841
FDW48_CHUKWUDI045,2464.724158
FDW48_CHUKWUDI049,2753.514542
FDW49_CHUKWUDI013,5600.751365
FDW51_CHUKWUDI010,4438.175868
FDW51_CHUKWUDI046,8529.788065
FDW55_CHUKWUDI010,7725.409309
FDW55_CHUKWUDI013,11427.97143
FDW55_CHUKWUDI046,11647.49619
FDW56_CHUKWUDI010,7643.514184
FDW58_CHUKWUDI035,4933.935501
FDW59_CHUKWUDI017,3838.171601
FDW59_CHUKWUDI019,-2479.525604
FDW59_CHUKWUDI035,3880.23772
FDW59_CHUKWUDI045,3312.914126
FDW59_CHUKWUDI046,3304.632021
FDW60_CHUKWUDI013,5841.236955
FDX01_CHUKWUDI027,10025.24397
FDX01_CHUKWUDI035,5716.270851
FDX01_CHUKWUDI045,5163.148195
FDX02_CHUKWUDI013,5377.189213
FDX02_CHUKWUDI018,4954.766446
FDX02_CHUKWUDI046,5340.517122
FDX03_CHUKWUDI019,-3441.353161
FDX03_CHUKWUDI027,7352.252134
FDX03_CHUKWUDI045,2489.738323
FDX03_CHUKWUDI049,2821.210285
FDX04_CHUKWUDI017,2586.81479
FDX04_CHUKWUDI018,1475.634987
FDX04_CHUKWUDI019,-3713.846906
FDX04_CHUKWUDI027,6952.401861
FDX04_CHUKWUDI035,2721.469719
FDX04_CHUKWUDI045,2129.196265
FDX04_CHUKWUDI046,2199.15827
FDX04_CHUKWUDI049,2364.711656
FDX07_CHUKWUDI010,3711.675177
FDX09_CHUKWUDI013,7801.284606
FDX10_CHUKWUDI017,2497.254931
FDX10_CHUKWUDI027,7049.038675
FDX10_CHUKWUDI045,2011.700343
FDX10_CHUKWUDI046,2170.771368
FDX11_CHUKWUDI013,6862.915681
FDX12_CHUKWUDI010,7059.687794
FDX12_CHUKWUDI046,11060.94099
FDX13_CHUKWUDI013,11397.79469
FDX13_CHUKWUDI018,11042.96118
FDX13_CHUKWUDI046,11727.43894
FDX14_CHUKWUDI017,3638.384347
FDX14_CHUKWUDI019,-2717.458341
FDX14_CHUKWUDI046,3254.592167
FDX14_CHUKWUDI049,3547.981879
FDX19_CHUKWUDI013,8343.946904
FDX19_CHUKWUDI018,7921.203488
FDX19_CHUKWUDI046,8574.029309
FDX19_CHUKWUDI049,8846.042899
FDX20_CHUKWUDI013,7272.283736
FDX20_CHUKWUDI018,6825.104477
FDX20_CHUKWUDI046,7495.333648
FDX21_CHUKWUDI019,-1369.287356
FDX21_CHUKWUDI027,9080.626392
FDX21_CHUKWUDI035,4796.060817
FDX21_CHUKWUDI045,4470.437748
FDX22_CHUKWUDI046,7597.02007
FDX23_CHUKWUDI017,3956.801888
FDX23_CHUKWUDI018,2877.571555
FDX23_CHUKWUDI035,4215.710822
FDX24_CHUKWUDI019,-1398.438423
FDX24_CHUKWUDI027,9756.047183
FDX24_CHUKWUDI035,5425.832233
FDX24_CHUKWUDI045,4837.21313
FDX26_CHUKWUDI010,2884.185052
FDX26_CHUKWUDI013,7064.167652
FDX27_CHUKWUDI018,3418.652142
FDX28_CHUKWUDI018,3458.448549
FDX28_CHUKWUDI027,9241.168632
FDX28_CHUKWUDI035,4701.317038
